loudness,acousticness
-5.078,0.000868
-12.787,0.983
-4.097,0.0126
-7.098,0.271
-8.814,0.293
-3.685,0.00043
-6.97,0.363
-6.347,0.0778
-3.277,0.362
-3.467,0.0194
-9.026,0.259
-3.064,0.0247
-6.699,0.0125
-6.645,0.0217
-11.3,0.29
-8.864,0.0323
-9.34,0.568
-7.486,0.0222
-8.211,0.58
-7.445,0.0151
-5.411,0.0441
-10.732,0.582
-4.934,0.00327
-5.279,0.00671
-7.036,0.00014
-3.973,0.00267
-11.238,0.671
-5.116,0.0146
-6.489,8.74e-05
-4.217,0.000429
-8.096,0.784
-8.636,0.000311
-11.782,0.0718
-5.484,0.184
-6.109,0.0134
-4.688,0.0232
-8.285,0.0998
-4.469,0.432
-3.46,0.00228
-8.575,0.272
-5.832,0.288
-4.16,0.0137
-8.941,0.173
-7.634,0.388
-5.055,0.111
-4.678,0.0105
-12.597,0.759
-4.876,0.0187
-4.867,0.000519
-4.82,0.833
-3.382,0.00183
-4.91,0.00133
-2.407,0.00877
-7.957,0.0132
-5.085,0.000224
-5.484,7.19e-05
-4.854,0.034
-11.342,0.909
-3.554,0.111
-5.27,0.00648
-5.467,0.0042
-11.282,0.0091
-10.924,0.316
-6.417,0.00548
-8.739,0.54
-3.452,0.00308
-8.194,0.354
-3.089,0.000722
-5.007,0.0335
-5.809,0.204
-6.046,0.000197
-8.638,0.026
-5.715,0.0142
-6.574,0.0682
-4.288,0.00975
-3.66,0.112
-5.173,0.0106
-11.547,0.605
-6.768,0.0674
-4.724,0.0515
-4.119,0.00208
-6.288,0.072
-4.632,0.00772
-5.399,0.0261
-4.708,0.00844
-6.285,0.21
-5.723,0.012
-7.54,0.00338
-5.577,0.0878
-4.538,1.29e-05
-14.121,0.0189
-9.413,0.82
-3.328,0.00506
-4.891,0.00269
-5.023,0.105
-5.756,0.0235
-5.011,3.06e-05
-6.889,0.0779
-2.661,0.000823
-5.477,0.00499
-8.118,0.00796
-6.415,0.741
-4.222,0.000236
-10.941,0.461
-5.178,0.000413
-5.659,0.000616
-7.766,0.0428
-9.161,0.00483
-6.182,0.0599
-10.411,0.129
-4.341,0.00295
-4.23,0.000193
-9.701,0.00437
-7.216,0.0413
-10.102,0.711
-3.467,0.00838
-6.591,0.0011
-12.109,0.0824
-8.458,0.624
-2.635,0.00159
-8.122,0.000387
-10.847,0.025
-6.873,0.000372
-2.908,7.61e-05
-7.32,0.00252
-6.547,0.173
-4.919,0.000658
-2.463,0.0106
-2.693,0.00167
-5.008,6.54e-05
-11.444,0.178
-3.821,0.0254
-3.087,0.0468
-4.578,0.00289
-8.017,0.05
-5.296,0.0227
-8.267,0.139
-6.552,0.0028
-12.359,0.337
-5.721,1.88e-05
-7.843,0.000799
-9.686,0.00746
-5.535,0.00499
-8.636,0.19
-4.415,0.0122
-7.084,0.0257
-10.523,0.75
-7.272,0.204
-5.981,9.45e-05
-5.704,0.00216
-5.208,0.00236
-6.997,0.517
-7.188,0.122
-6.372,0.0717
-4.689,0.000572
-3.221,0.00283
-14.429,0.135
-7.747,0.0387
-12.716,0.879
-3.277,0.000248
-3.934,0.104
-2.729,3.83e-05
-4.094,0.00193
-5.558,0.00515
-7.361,0.0832
-5.406,0.0892
-6.408,0.00236
-4.1,1.84e-05
-4.163,9.72e-05
-3.471,0.512
-2.555,0.000108
-5.234,0.0322
-3.883,0.000644
-5.117,0.319
-3.334,0.0948
-5.878,0.0272
-6.669,0.0102
-5.321,0.00583
-7.401,0.732
-5.09,0.379
-5.613,0.000479
-4.946,0.0471
-8.756,0.0216
-11.169,0.536
-4.821,0.000859
-5.469,0.0571
-3.754,0.00038
-5.388,0.00209
-6.875,0.000484
-4.798,0.00133
-6.085,0.154
-4.337,0.0187
-6.828,0.472
-4.909,0.105
-3.312,0.00925
-3.838,0.000431
-6.11,0.000719
-6.013,0.0206
-4.592,0.013
-5.112,0.374
-6.179,0.00121
-11.258,0.573
-8.784,0.142
-3.924,0.000347
-7.176,0.0315
-4.277,1.33e-05
-7.173,0.388
-6.6,0.048
-9.134,0.808
-4.035,0.00014
-6.283,0.00369
-5.119,0.00516
-12.421,0.257
-4.582,1.25e-05
-4.48,0.00033
-4.45,0.00616
-7.169,0.542
-5.598,0.346
-8.437,0.787
-11.231,0.789
-6.903,0.00178
-2.741,0.0452
-4.096,0.0303
-3.027,1.41e-05
-5.719,0.458
-6.644,0.000111
-2.189,0.000107
-3.304,4.81e-05
-3.706,0.000254
-7.084,0.116
-7.259,0.438
-3.756,0.000932
-3.392,0.00113
-6.351,0.00174
-6.729,0.00162
-8.458,0.906
-11.019,0.712
-5.458,0.0226
-4.589,0.000484
-4.05,0.0095
-6.978,0.326
-7.929,0.547
-4.193,0.00122
-7.735,0.597
-12.816,0.892
-7.937,0.165
-4.547,0.0108
-5.496,0.00427
-3.58,0.00257
-4.662,0.0151
-10.199,0.319
-3.953,0.175
-5.049,0.000531
-7.837,0.264
-5.503,0.0721
-5.685,0.000797
-4.503,0.000215
-4.661,0.00532
-7.842,0.00318
-5.805,0.0165
-8.803,0.476
-7.95,0.265
-5.058,0.0324
-5.013,9.07e-05
-9.397,0.426
-6.988,0.56
-9.831,0.924
-6.434,0.209
-3.584,0.0686
-3.469,0.117
-6.835,0.000467
-6.27,0.0576
-5.348,0.0036
-6.309,0.113
-10.011,0.00106
-3.989,0.135
-4.461,0.000821
-6.673,0.0099
-9.642,0.704
-4.067,0.00021
-3.985,0.000377
-4.591,0.127
-9.731,0.05
-3.866,0.000266
-12.23,0.349
-4.692,5.63e-05
-5.863,0.0458
-8.145,0.0903
-7.356,0.792
-4.019,0.00184
-7.915,0.0675
-3.268,0.000198
-4.72,0.00455
-7.451,0.474
-4.538,1.87e-05
-4.491,0.00847
-5.209,0.00116
-4.07,0.00943
-4.897,0.111
-10.402,0.692
-7.016,0.0202
-5.014,0.00456
-5.18,0.0569
-6.605,0.358
-6.43,0.000233
-5.254,0.0144
-10.943,0.697
-9.162,0.813
-6.652,0.216
-3.467,0.178
-3.365,0.000235
-5.151,0.00355
-5.07,0.034
-3.417,0.00558
-5.131,3.62e-05
-5.757,0.25
-7.417,0.00343
-5.095,0.0063
-7.987,0.103
-5.594,0.00171
-4.481,0.00025
-6.386,0.0018
-5.218,0.108
-4.503,0.259
-6.232,0.0304
-12.818,0.551
-7.275,0.0803
-2.42,0.0238
-6.522,0.0249
-5.606,0.00535
-8.3,0.135
-6.161,9.44e-06
-8.427,0.383
-7.825,0.24
-4.117,0.000142
-7.207,0.0561
-10.653,0.931
-11.057,0.266
-11.969,0.367
-7.97,0.124
-8.317,0.0213
-5.803,0.0597
-4.788,0.0248
-5.36,0.00966
-7.813,0.00479
-4.604,0.0601
-6.954,0.151
-10.264,0.749
-7.612,0.295
-8.452,0.864
-10.024,0.036
-4.997,0.00462
-9.236,0.0192
-4.641,0.00115
-6.669,0.0366
-3.451,0.000328
-6.843,0.0234
-5.468,0.00264
-11.569,0.846
-4.853,2.99e-05
-3.608,0.00998
-8.824,0.39
-5.165,0.764
-10.027,0.59
-4.787,0.00174
-7.848,0.102
-2.602,0.000213
-4.778,0.0277
-4.025,0.00381
-9.829,0.00557
-3.324,0.00777
-7.884,0.453
-9.549,0.293
-3.668,0.00105
-5.789,0.00497
-7.552,0.434
-10.451,0.615
-3.398,8.96e-06
-5.85,0.131
-5.343,0.148
-8.337,0.0154
-4.557,0.0946
-7.912,0.047
-6.291,0.571
-9.021,0.003
-9.915,0.626
-5.623,0.0244
-5.869,0.00251
-4.675,0.00462
-8.758,0.185
-3.665,0.00926
-7.967,0.00107
-5.912,0.000827
-11.275,0.866
-6.382,0.083
-3.926,0.00209
-2.603,0.0171
-6.142,0.247
-4.715,6.07e-05
-9.663,0.0323
-11.218,0.871
-6.744,0.258
-4.444,0.000246
-9.308,0.01
-8.911,0.73
-4.116,0.00117
-4.739,0.0293
-5.242,5.54e-05
-3.364,0.00419
-5.964,0.00326
-6.534,0.688
-4.845,0.12
-4.945,0.00141
-6.832,0.149
-10.144,0.366
-8.147,0.514
-3.947,0.00252
-4.898,0.00191
-10.773,0.00214
-4.69,0.00068
-6.385,0.0175
-8.784,0.619
-3.886,0.03
-11.715,0.825
-6.974,0.317
-4.681,0.000105
-5.395,0.685
-4.45,0.426
-4.027,0.213
-3.764,0.0535
-4.083,0.013
-4.159,0.00193
-3.212,0.0812
-6.822,0.663
-8.041,0.00151
-7.119,0.397
-3.248,0.0609
-7.297,0.249
-5.277,0.366
-7.431,0.498
-5.172,0.206
-7.09,0.00451
-6.473,0.0123
-4.989,0.02
-6.107,0.00137
-9.76,0.00915
-4.292,0.129
-10.063,0.816
-5.59,0.000554
-5.089,0.106
-4.26,0.114
-7.033,0.207
-6.943,0.0141
-10.562,0.119
-5.629,0.618
-3.195,0.0325
-6.471,0.0421
-7.817,0.302
-9.176,0.294
-4.684,0.0343
-9.606,0.487
-7.125,0.662
-12.473,0.116
-14.371,0.674
-9.762,0.114
-12.199,0.144
-5.782,0.0118
-13.799,0.807
-4.562,0.373
-3.992,0.0498
-8.773,0.231
-6.571,0.0685
-11.786,0.287
-4.848,0.107
-10.796,0.414
-7.474,0.458
-5.17,0.0396
-5.649,0.0114
-9.874,0.155
-12.941,0.609
-4.853,0.8
-12.051,0.354
-15.428,0.761
-1.905,0.314
-6.709,0.198
-6.31,0.321
-5.02,0.222
-16.853,0.697
-15.786,0.646
-2.718,0.0306
-11.43,0.581
-5.338,0.435
-13.1,0.921
-4.485,0.408
-7.835,0.22
-6.989,0.285
-4.388,0.00634
-12.706,0.762
-8.311,0.111
-4.156,0.149
-6.87,0.319
-4.136,0.0178
-4.174,0.0454
-9.939,0.838
-4.182,0.0173
-3.05,0.111
-5.645,0.0282
-5.834,0.124
-8.669,0.521
-13.947,0.202
-14.342,0.128
-2.962,0.0522
-6.842,0.0563
-3.067,0.00157
-11.818,0.569
-13.562,0.542
-7.988,0.116
-9.847,0.642
-23.435,0.649
-7.368,0.225
-9.31,0.602
-12.015,0.216
-9.577,0.0481
-4.387,0.00474
-8.766,0.548
-7.959,0.282
-6.589,0.124
-8.155,0.672
-4.93,0.524
-4.778,0.0546
-4.19,0.344
-8.49,0.0402
-3.947,0.323
-4.803,0.0399
-11.585,0.778
-7.345,0.15
-6.986,0.464
-5.009,0.00734
-5.249,0.147
-5.521,0.0605
-4.98,0.131
-6.644,0.0118
-5.381,0.341
-6.345,0.204
-5.927,0.313
-7.612,0.277
-6.528,0.147
-10.169,0.899
-4.249,0.0118
-13.038,0.138
-12.56,0.903
-2.386,0.00723
-8.383,0.499
-7.449,0.0618
-9.527,0.483
-15.137,0.656
-4.381,0.00886
-4.111,0.0436
-16.529,0.743
-5.365,0.0143
-9.388,0.355
-4.0,0.035
-5.582,0.0304
-12.573,0.0183
-11.398,0.544
-6.17,0.0103
-16.631,0.47
-11.157,0.296
-4.229,0.0404
-3.099,0.206
-5.673,0.223
-13.451,0.471
-5.586,0.289
-10.69,0.379
-6.835,0.586
-6.0,0.23
-13.974,0.0663
-11.102,0.461
-7.345,0.0994
-5.628,0.000108
-13.325,0.379
-6.504,0.0372
-8.425,0.673
-6.829,0.322
-8.05,0.0876
-3.981,0.00262
-5.891,0.551
-5.171,0.0214
-14.85,0.59
-10.597,0.195
-9.26,0.431
-4.41,0.788
-16.446,0.879
-4.64,0.0228
-5.973,0.0345
-7.288,0.0364
-10.59,0.504
-12.564,0.559
-9.423,0.291
-9.465,0.0799
-5.126,0.0752
-12.329,0.354
-8.129,0.762
-12.19,0.523
-14.436,0.718
-15.882,0.108
-12.337,0.441
-5.958,0.224
-5.258,0.000527
-1.922,0.33
-6.46,0.0344
-4.354,0.00217
-3.178,0.235
-3.982,0.00182
-8.15,0.288
-8.641,0.00222
-8.832,0.216
-4.689,0.482
-8.093,0.219
-5.442,0.0324
-5.856,0.542
-8.225,0.000421
-15.259,0.345
-2.412,0.127
-5.882,0.384
-5.866,0.00816
-7.473,0.357
-3.679,0.0172
-2.344,0.259
-5.536,0.00391
-5.454,0.0957
-14.101,0.695
-15.388,0.335
-5.58,0.0617
-4.09,0.00563
-2.557,0.208
-10.712,0.828
-10.636,0.164
-5.369,0.179
-9.061,0.0257
-3.891,0.0352
-12.982,0.569
-7.018,0.484
-10.695,0.462
-5.466,0.0347
-7.686,0.186
-7.443,0.0593
-5.417,0.00019
-6.611,0.0679
-4.296,0.0073
-8.895,0.67
-8.281,0.0555
-5.547,0.0364
-3.997,0.0101
-13.952,0.771
-3.187,0.0123
-5.454,0.0239
-7.923,0.349
-8.975,0.704
-5.379,0.059
-10.759,0.535
-4.608,0.00125
-7.355,0.608
-5.159,0.0982
-9.108,0.00242
-3.904,0.226
-7.99,0.749
-6.82,0.0228
-3.55,0.184
-4.958,0.0937
-3.838,0.0957
-5.866,0.13
-5.34,0.168
-13.57,0.0961
-5.452,0.00848
-5.31,0.0596
-4.432,0.112
-6.781,0.296
-12.685,0.281
-4.473,0.192
-4.954,0.152
-13.941,0.866
-6.296,0.134
-3.595,0.144
-12.597,0.76
-6.224,0.376
-8.825,0.379
-9.816,0.719
-5.86,0.00152
-5.195,0.0276
-16.06,0.849
-5.939,0.263
-10.46,0.421
-7.928,0.000354
-6.248,0.217
-5.923,0.348
-10.76,0.916
-9.692,0.75
-5.493,0.245
-7.432,0.006
-10.697,0.718
-3.692,0.0136
-10.169,0.714
-9.446,0.388
-10.876,0.897
-7.463,0.119
-5.193,0.00657
-6.496,0.31
-11.599,0.15
-4.716,0.121
-7.136,0.0625
-5.038,0.0717
-3.924,0.132
-9.344,0.159
-18.168,0.26
-4.862,0.0155
-3.645,0.00145
-5.51,0.0321
-6.002,0.0905
-4.725,0.0218
-16.908,0.838
-11.976,0.833
-5.366,0.0455
-4.787,0.508
-11.608,0.726
-8.441,0.295
-4.706,0.0126
-15.009,0.628
-11.257,0.476
-10.118,0.659
-5.713,0.00352
-8.81,0.887
-5.268,0.00412
-4.604,0.113
-4.845,0.0514
-11.536,0.63
-7.057,0.0101
-4.903,0.0165
-12.436,0.886
-11.068,0.743
-8.987,0.0968
-13.454,0.135
-6.228,0.239
-4.938,0.408
-10.689,0.697
-6.43,0.219
-6.459,0.109
-3.552,0.436
-15.851,0.601
-8.271,0.141
-5.075,0.187
-3.62,0.0222
-3.189,0.0358
-7.027,0.308
-5.058,0.0122
-5.957,0.0911
-3.537,0.0304
-6.981,0.067
-10.521,0.919
-10.494,0.0829
-5.25,0.0385
-10.245,0.0281
-13.361,0.143
-3.111,0.0235
-7.171,0.113
-12.312,0.78
-5.109,0.00183
-11.521,0.248
-5.583,0.211
-4.224,0.0223
-5.181,0.233
-5.24,0.00248
-4.576,0.249
-3.399,0.0709
-4.518,0.0214
-8.872,0.773
-6.166,0.0645
-4.163,0.0148
-0.521,0.0732
-7.186,0.183
-8.657,0.0224
-7.971,0.0849
-10.365,0.768
-2.574,0.337
-12.641,0.434
-5.741,0.174
-6.203,0.0525
-2.632,0.287
-7.645,0.294
-6.091,0.00492
-8.376,0.659
-6.822,0.232
-12.332,0.402
-4.953,0.349
-4.206,0.0799
-9.788,0.799
-5.331,0.0822
-5.787,0.00354
-2.688,0.00444
-5.285,0.0332
-6.418,0.516
-16.224,0.956
-7.553,0.805
-7.976,0.158
-12.45,0.000671
-7.227,0.145
-4.727,0.0551
-5.75,0.587
-9.133,0.00611
-8.474,0.454
-7.916,0.37
-7.213,0.0386
-7.483,0.332
-5.027,0.0233
-10.277,0.183
-4.654,0.0347
-5.802,0.0378
-10.212,0.218
-5.807,0.181
-6.012,0.0771
-13.142,0.518
-6.729,0.15
-22.191,0.359
-8.743,0.658
-4.784,0.257
-7.25,0.275
-8.727,0.0707
-18.39,0.011
-12.022,0.0922
-11.805,0.623
-11.884,0.918
-6.244,0.435
-9.277,0.524
-8.517,0.292
-5.297,0.618
-5.885,0.106
-17.137,0.748
-4.412,0.00471
-10.978,0.151
-5.007,0.333
-5.31,0.00837
-12.488,0.921
-5.936,0.601
-3.715,0.22
-4.732,0.0743
-4.918,0.0406
-5.826,0.0221
-4.779,0.00324
-6.664,0.0387
-8.363,0.473
-6.438,0.0199
-11.835,0.755
-5.124,0.124
-13.004,0.909
-3.685,0.0979
-7.341,0.311
-4.188,0.675
-4.311,0.0376
-6.559,0.00677
-5.073,0.0713
-6.266,0.0246
-14.907,0.918
-4.845,0.0253
-4.286,0.314
-7.126,0.0303
-6.244,0.00202
-7.025,0.0092
-4.682,0.143
-5.425,0.0257
-7.227,0.367
-5.19,0.0497
-4.234,0.0116
-4.938,0.00715
-11.315,0.817
-5.211,0.0432
-9.294,0.484
-5.631,0.141
-15.197,0.289
-10.115,0.139
-7.514,0.413
-11.365,0.705
-6.419,0.00206
-7.64,0.703
-7.0,0.126
-5.058,0.0597
-6.874,0.166
-3.979,0.11
-9.995,0.867
-5.133,0.11
-8.903,0.171
-7.228,0.337
-4.437,0.00525
-4.956,0.103
-10.316,0.0329
-5.596,0.3
-5.907,0.149
-3.433,0.152
-4.745,0.378
-3.445,0.287
-5.264,0.0943
-8.606,0.676
-6.07,0.0109
-5.173,0.193
-5.97,0.0335
-7.032,0.0824
-5.058,0.0174
-8.123,0.447
-4.532,0.111
-8.484,0.488
-6.017,0.0163
-12.454,0.49
-6.488,0.0146
-6.027,0.00699
-16.783,0.917
-5.526,0.0804
-11.892,0.259
-5.218,0.0207
-5.191,0.0431
-7.94,0.334
-10.444,0.383
-7.506,0.275
-10.843,0.0637
-14.842,0.0384
-5.144,0.0033
-13.087,0.0701
-7.667,0.29
-9.542,0.0487
-7.18,0.361
-8.144,0.329
-7.884,0.71
-6.047,0.0318
-4.226,0.339
-6.319,0.00251
-5.355,0.0502
-5.759,0.4
-9.397,0.201
-8.881,0.284
-10.225,0.556
-6.495,0.00503
-5.684,0.151
-11.905,0.458
-8.38,0.472
-7.959,0.147
-5.24,0.0308
-10.236,0.863
-4.5,0.00415
-2.83,0.269
-9.501,0.159
-10.843,0.0636
-9.209,0.452
-6.208,0.385
-6.761,0.356
-6.369,0.467
-13.335,0.487
-9.5,0.475
-8.813,0.643
-5.699,0.0289
-14.791,0.523
-5.601,0.65
-7.863,0.62
-6.131,0.0976
-8.92,0.658
-11.571,0.307
-7.204,0.357
-5.839,0.0683
-5.034,0.0585
-12.515,0.234
-5.789,0.0471
-5.052,0.00316
-7.157,0.0149
-4.646,0.00575
-5.679,0.0274
-4.064,0.0128
-5.723,0.226
-4.355,0.000857
-6.608,0.0943
-10.814,0.0275
-11.091,0.408
-5.066,0.0521
-11.307,0.341
-13.838,0.09
-12.435,0.461
-12.36,0.662
-11.262,0.423
-6.052,0.0131
-10.863,0.432
-5.392,0.196
-3.472,0.274
-4.449,0.0521
-2.731,0.022
-7.086,0.00102
-5.951,0.222
-7.807,0.541
-9.043,0.233
-4.693,0.0211
-5.961,0.00568
-8.244,0.249
-11.994,0.489
-5.307,0.135
-5.76,0.00766
-3.906,0.000666
-6.145,0.149
-4.261,6.46e-05
-3.989,0.0188
-3.66,0.00273
-9.217,0.306
-4.784,0.539
-9.832,0.453
-4.409,0.000347
-5.569,9.41e-05
-6.262,0.371
-3.725,0.000293
-5.505,0.000417
-2.671,0.0884
-8.389,0.14
-4.748,0.0291
-5.202,6.86e-05
-5.202,0.19
-9.461,0.0519
-7.929,0.206
-5.11,0.00175
-8.036,3.4e-05
-5.134,0.356
-5.884,0.00208
-4.827,0.148
-7.646,0.304
-10.376,0.512
-7.342,0.144
-4.065,0.0162
-5.794,0.0696
-6.142,0.104
-3.422,0.122
-5.911,0.00805
-5.951,0.0959
-3.884,0.000122
-7.283,0.118
-12.522,0.574
-11.459,0.594
-6.156,0.0167
-5.653,0.107
-3.044,0.0245
-3.926,0.00127
-5.088,0.00292
-12.592,0.167
-4.889,0.0288
-2.927,0.000619
-10.134,0.183
-4.122,0.00493
-3.291,0.00043
-4.641,0.642
-4.917,0.00862
-6.61,0.00171
-13.519,0.624
-7.108,0.755
-3.024,0.00137
-4.435,0.0396
-8.662,0.000989
-4.153,0.0568
-4.136,0.000598
-5.053,0.0401
-15.472,0.0188
-7.581,2.06e-05
-7.57,0.0139
-7.42,0.00117
-8.396,0.158
-4.893,0.125
-8.928,0.00534
-5.48,0.868
-5.183,0.097
-8.674,0.14
-3.409,2.55e-05
-9.672,0.0321
-5.808,0.001
-5.573,0.0158
-11.491,0.516
-6.185,0.181
-9.199,0.692
-5.116,9.91e-06
-7.426,0.131
-6.909,0.656
-2.337,0.000443
-4.599,0.0309
-4.412,0.537
-8.219,0.533
-5.05,0.000248
-5.222,0.000354
-9.449,0.0492
-8.178,0.0287
-5.908,0.0133
-8.615,0.0502
-5.62,0.0715
-6.631,0.455
-3.296,6.28e-05
-9.2,0.0976
-4.062,0.00682
-8.247,0.00383
-4.431,0.00229
-3.415,0.0239
-3.703,4.44e-05
-12.191,0.715
-4.233,0.538
-7.336,1.39e-06
-4.312,0.0117
-2.887,1.82e-05
-16.225,0.824
-6.399,0.623
-8.705,0.184
-5.4,0.188
-17.531,0.788
-2.978,0.000501
-6.117,0.00115
-5.515,0.252
-8.477,0.00167
-7.175,0.139
-2.468,0.173
-3.856,0.000944
-5.58,0.00504
-3.524,0.00169
-3.961,0.0338
-4.823,0.00013
-4.502,0.0261
-8.853,0.632
-5.53,0.00548
-5.972,0.408
-7.217,0.305
-9.017,0.546
-4.137,0.181
-9.872,0.000817
-5.71,0.164
-4.41,8.07e-05
-4.193,0.0406
-6.375,0.196
-8.725,0.302
-5.62,0.53
-8.517,0.334
-3.763,0.000128
-6.01,0.28
-9.413,0.851
-3.102,0.00194
-6.632,0.103
-4.248,0.00345
-5.334,0.00136
-7.528,0.0213
-4.927,0.000126
-4.743,0.0142
-7.526,0.261
-6.788,0.00195
-3.633,0.000113
-10.825,0.576
-5.299,0.0713
-10.337,0.471
-5.062,0.00605
-2.584,7.6e-05
-11.802,0.465
-12.005,0.0192
-4.843,0.0242
-4.463,0.056
-3.833,0.0194
-5.607,0.000157
-6.085,0.00187
-6.792,0.228
-7.928,0.0994
-6.925,0.573
-5.815,0.0869
-3.238,0.04
-8.667,0.192
-3.781,0.0234
-7.62,0.373
-3.001,0.00108
-7.079,0.586
-2.754,0.000311
-5.352,0.00149
-6.475,0.598
-6.217,0.0392
-11.834,0.14
-6.257,0.000252
-3.303,0.00171
-5.233,0.508
-5.568,0.00149
-2.331,0.0279
-2.825,8.26e-05
-5.935,0.183
-4.918,8.6e-05
-2.686,1.5e-05
-6.927,0.713
-4.392,0.000273
-4.272,0.384
-5.452,0.000805
-5.61,0.873
-4.764,0.000261
-6.255,0.0405
-8.861,0.699
-6.874,0.00202
-9.292,0.0127
-12.075,0.884
-12.144,0.00649
-6.431,0.00267
-3.793,1.4e-05
-7.661,0.5
-5.883,0.00316
-6.607,0.374
-5.697,0.0564
-4.174,0.00796
-6.369,0.00532
-11.458,0.216
-5.646,0.00586
-4.423,0.00052
-10.036,0.0071
-12.857,0.921
-4.802,0.000273
-6.925,0.469
-3.717,0.00642
-2.34,9.03e-05
-3.569,0.000287
-6.961,0.544
-7.654,0.0516
-9.201,0.184
-9.079,0.429
-4.16,0.00369
-4.309,0.0108
-7.436,0.469
-5.747,0.00604
-6.757,0.151
-6.354,0.000121
-7.849,0.111
-6.456,0.369
-1.159,0.0133
-5.632,0.12
-7.089,0.000916
-11.815,0.203
-3.548,9.62e-05
-6.544,0.00106
-7.675,0.496
-6.435,0.00421
-4.299,0.00549
-5.597,0.289
-4.159,1.35e-05
-7.799,0.0363
-6.572,0.0239
-2.147,3.15e-05
-8.296,0.0514
-7.737,0.21
-6.6,0.00372
-7.232,0.401
-4.882,0.263
-5.863,0.00318
-9.678,0.698
-10.654,0.0577
-4.159,0.000757
-3.775,0.00554
-5.446,0.000359
-6.426,0.272
-8.083,0.125
-6.819,0.011
-6.752,0.158
-5.499,0.687
-3.408,0.00398
-10.426,0.000107
-3.375,0.000105
-6.19,0.25
-9.944,0.432
-3.482,0.000175
-4.807,0.00187
-8.714,0.672
-9.034,0.36
-3.157,0.0021
-5.351,0.00433
-6.152,0.00188
-8.98,0.0682
-5.506,0.16
-5.792,0.00408
-6.156,0.0102
-7.938,0.0353
-4.004,0.00136
-2.602,0.017
-3.252,0.0202
-8.535,0.585
-6.148,0.0578
-8.401,0.192
-3.892,0.0127
-13.313,0.261
-5.553,0.0491
-3.634,0.227
-4.09,0.00128
-4.238,0.4
-8.785,0.0183
-4.849,0.0273
-7.105,3.39e-05
-4.615,3.56e-05
-4.483,9.63e-05
-3.476,9.86e-05
-7.151,0.0856
-4.808,0.000479
-4.638,0.000536
-2.406,0.000285
-6.973,0.15
-5.139,0.0492
-3.965,0.000393
-3.835,0.0115
-3.506,0.0014
-5.215,0.0812
-5.282,9.4e-06
-7.775,0.182
-7.516,0.227
-7.097,0.000412
-5.021,0.243
-5.673,0.00936
-4.173,5.34e-05
-20.55,0.878
-5.404,0.0316
-6.084,0.0223
-6.099,0.186
-6.828,0.687
-6.286,0.000456
-7.573,0.0928
-4.659,0.00876
-5.083,0.00141
-7.125,0.176
-3.508,0.00858
-3.941,0.471
-5.321,0.000997
-4.55,0.00465
-7.492,0.000114
-6.644,0.000179
-6.89,0.0151
-4.438,0.007
-3.541,0.000102
-8.06,0.387
-10.856,0.0667
-2.735,0.0153
-7.572,0.25
-1.464,0.00417
-3.973,0.0101
-6.489,0.0118
-6.721,0.347
-7.255,0.0532
-5.938,0.00563
-8.807,0.84
-11.186,0.182
-2.245,0.0978
-2.611,0.00428
-6.491,0.121
-3.991,0.0012
-3.96,0.161
-5.246,0.00879
-6.197,0.0124
-7.886,0.73
-9.183,0.165
-5.659,0.0201
-5.862,0.0193
-6.995,0.204
-4.115,0.000583
-9.486,0.0711
-3.794,0.000862
-9.131,0.209
-4.746,0.427
-4.92,0.394
-6.506,0.00378
-2.701,0.00142
-5.909,0.0102
-8.062,0.000916
-7.92,0.0884
-11.009,0.571
-5.916,0.585
-5.955,0.351
-4.029,0.000416
-6.365,0.018
-9.244,0.856
-5.492,0.00589
-5.428,0.05
-2.1,5.63e-05
-6.323,0.101
-6.899,0.679
-10.207,0.0029
-6.186,0.321
-5.023,0.503
-4.168,2.87e-05
-4.786,0.0812
-6.501,0.0377
-8.198,0.732
-6.298,0.838
-4.311,0.0477
-8.212,0.0351
-7.065,0.0446
-8.027,0.774
-8.305,0.218
-4.684,0.00107
-5.709,0.00686
-4.448,0.000501
-10.28,0.721
-7.686,0.0694
-4.006,0.00336
-7.282,0.339
-6.846,0.00969
-6.324,0.218
-11.458,0.318
-13.585,0.425
-5.762,0.0539
-5.497,0.00212
-4.602,0.106
-4.523,0.00112
-3.354,0.262
-14.457,0.255
-9.2,0.17
-9.379,0.0242
-5.204,0.0634
-12.265,0.869
-3.193,0.598
-5.832,0.07
-3.552,0.0148
-4.65,0.000429
-6.897,0.0663
-11.541,0.000212
-8.396,0.000988
-6.289,0.0328
-4.34,0.191
-9.562,0.748
-13.081,0.443
-7.692,0.431
-8.72,0.14
-5.794,0.0846
-5.782,0.06
-4.39,0.0105
-7.243,0.021
-6.878,0.202
-2.569,0.594
-4.376,0.468
-14.27,0.616
-7.935,0.0251
-4.272,0.022
-5.484,0.021
-2.333,2.87e-05
-6.64,0.801
-7.02,0.0347
-3.621,5.1e-05
-4.95,0.064
-3.02,0.0154
-5.56,0.145
-4.579,0.00055
-4.074,0.0239
-4.395,0.000372
-9.419,0.444
-4.139,0.0415
-9.323,0.281
-4.08,0.062
-6.373,0.0873
-14.779,0.983
-5.707,0.589
-9.173,0.865
-7.237,0.236
-4.142,0.0131
-9.756,0.00877
-3.13,0.0494
-6.707,0.274
-6.457,0.726
-3.701,0.000345
-5.156,0.0533
-3.508,6.42e-05
